episode,mission,x_position,y_position,direction,type,flags
2,8,-96,-736,90,1,15
2,8,-32,-800,0,2,15
2,8,-96,-864,270,3,15
2,8,-160,-800,180,4,15
2,8,-128,-320,0,2046,7
2,8,-64,-320,0,2046,7
2,8,-64,-384,0,2046,7
2,8,-128,-384,0,2046,7
2,8,0,-320,0,2046,7
2,8,0,-384,0,2046,7
2,8,-192,-320,0,2046,7
2,8,-192,-384,0,2046,7
2,8,-192,-448,0,2046,7
2,8,-128,-448,0,2046,7
2,8,-64,-448,0,2046,7
2,8,0,-448,0,2046,7
2,8,320,-800,0,2003,7
2,8,-96,-1216,0,2013,7
2,8,-512,-800,0,2013,7
2,8,-1472,576,315,16,7
2,8,-320,816,270,3006,4
2,8,-240,944,270,3006,4
2,8,-48,944,270,3006,4
2,8,128,752,270,3006,4
2,8,928,-480,180,3006,4
2,8,1136,-608,180,3006,4
2,8,1248,-800,180,3006,4
2,8,1024,-976,180,3006,4
2,8,-432,-2160,90,3006,4
2,8,-304,-2368,90,3006,4
2,8,-96,-2368,90,3006,4
2,8,144,-2176,90,3006,4
2,8,-1312,-592,0,3006,4
2,8,-1472,-656,0,3006,4
2,8,-1536,-800,0,3006,4
2,8,-1408,-944,0,3006,4
2,8,-32,-864,0,2019,7
2,8,-96,64,270,3006,6
2,8,768,-800,180,3006,6
2,8,-96,-1664,90,3006,6
2,8,-960,-800,0,3006,6
2,8,384,-704,225,2046,7
2,8,384,-896,225,2046,7
2,8,256,-896,225,2046,7
2,8,256,-704,225,2046,7
2,8,-448,-704,225,2046,7
2,8,-576,-704,225,2046,7
2,8,-576,-896,225,2046,7
2,8,-448,-896,225,2046,7
2,8,-192,-1152,225,2046,7
2,8,0,-1152,225,2046,7
2,8,0,-1280,225,2046,7
2,8,-192,-1280,225,2046,7
2,8,-128,-256,225,2046,7
2,8,-64,-256,225,2046,7
2,8,-192,-512,225,2046,7
2,8,-128,-512,225,2046,7
2,8,-64,-512,225,2046,7
2,8,0,-512,225,2046,7
2,8,-160,-864,45,11,7
2,8,-32,-736,225,11,7
2,8,-96,-32,90,11,7
2,8,672,-800,0,11,7
2,8,-96,-1568,270,11,7
2,8,-864,-800,180,11,7
2,8,-160,-736,315,11,7
