episode,mission,x_position,y_position,direction,type,flags
3,5,-224,-1872,90,1,7
3,5,-272,-1872,90,2,7
3,5,-176,-1872,90,3,7
3,5,-112,-1872,90,4,7
3,5,-2176,336,90,3002,4
3,5,-2176,880,270,3002,4
3,5,-1952,800,225,3002,7
3,5,-1952,416,135,3002,7
3,5,-2400,800,315,3002,6
3,5,-2400,416,45,3002,6
3,5,-224,288,45,14,7
3,5,-1312,-992,0,2045,7
3,5,-1104,-912,0,3002,6
3,5,-1232,-720,0,2014,7
3,5,-1296,-688,0,2014,7
3,5,-1200,-656,0,2014,7
3,5,-1264,-624,0,2014,7
3,5,-1360,-992,135,3006,7
3,5,-224,-992,0,2049,7
3,5,-928,-608,135,3001,7
3,5,-928,-672,270,3001,4
3,5,-864,-608,135,3001,7
3,5,-928,-544,135,3001,7
3,5,-992,-544,135,3001,4
3,5,-992,-672,315,3001,6
3,5,-928,-736,270,3001,6
3,5,-864,-736,225,3001,4
3,5,-1312,1568,0,2025,7
3,5,-1376,1568,180,3001,4
3,5,-1760,1904,180,3001,15
3,5,-1584,1776,0,3001,14
3,5,-1696,1712,180,3002,14
3,5,-1680,2128,0,17,7
3,5,-1808,2000,0,2011,7
3,5,-1680,2000,0,2011,7
3,5,-1456,1808,0,2011,7
3,5,-1712,1424,0,2011,7
3,5,-1776,1648,0,2014,7
3,5,-1808,1680,0,2014,7
3,5,-1840,1712,0,2014,7
3,5,-1840,1776,0,2014,7
3,5,-1872,1808,0,2014,7
3,5,-1744,1616,0,2014,7
3,5,-1712,1584,0,2014,7
3,5,-1552,1456,225,3002,4
3,5,-1184,1440,0,3001,7
3,5,-1360,1440,0,2048,7
3,5,-1296,1440,0,2010,7
3,5,-864,2144,180,3006,6
3,5,-864,2272,180,3006,6
3,5,-864,2400,0,3006,7
3,5,416,2400,180,3006,7
3,5,416,2272,180,3006,6
3,5,416,2144,180,3006,6
3,5,-608,2656,0,40,7
3,5,160,2656,0,2002,7
3,5,-224,768,270,3003,4
3,5,-704,288,0,3003,4
3,5,256,288,180,3003,4
3,5,-288,-144,90,3005,6
3,5,-224,-144,90,3005,5
3,5,-160,-144,90,3005,6
3,5,-1088,-272,315,3002,6
3,5,-1472,48,315,3001,7
3,5,-1456,-400,0,3002,4
3,5,-1360,400,270,3002,4
3,5,-1488,656,270,3001,7
3,5,-1456,816,90,3001,11
3,5,-1440,1024,0,3005,12
3,5,-1504,1024,0,3005,15
3,5,-1248,928,0,3005,14
3,5,-1232,976,0,2011,7
3,5,-1264,1008,0,2011,7
3,5,-1520,1040,0,2011,7
3,5,-1360,656,0,2007,7
3,5,-1520,816,0,2007,7
3,5,-1232,880,0,2015,7
3,5,-1104,816,0,2015,7
3,5,-1520,944,0,2008,7
3,5,-1776,624,0,2012,7
3,5,-1808,624,0,2012,7
3,5,-1808,592,0,2012,7
3,5,-1776,592,0,2012,7
3,5,-1888,608,0,2046,7
3,5,-2608,624,0,2012,7
3,5,-2608,592,0,17,7
3,5,-2576,624,0,2004,7
3,5,-2576,592,0,2013,7
3,5,-1616,1904,0,3002,14
3,5,-224,-224,0,39,7
3,5,-656,336,0,2022,7
3,5,-656,240,0,2049,7
3,5,-544,288,0,2048,7
3,5,-224,608,0,2048,7
3,5,96,288,0,2048,7
3,5,-224,-32,0,2048,7
3,5,-176,720,0,2012,7
3,5,-272,720,0,2012,7
3,5,176,336,0,2014,7
3,5,208,336,0,2014,7
3,5,240,336,0,2014,7
3,5,240,240,0,2014,7
3,5,208,240,0,2014,7
3,5,176,240,0,2014,7
3,5,144,336,0,2014,7
3,5,144,240,0,2014,7
3,5,800,1504,225,14,7
3,5,-672,928,135,14,7
3,5,-960,1120,0,3002,7
3,5,112,336,0,2014,7
3,5,112,240,0,2014,7
3,5,80,240,0,2014,7
3,5,80,336,0,2014,7
3,5,48,336,0,2014,7
3,5,48,240,0,2014,7
3,5,560,1264,225,3002,4
3,5,560,1328,225,3002,6
3,5,624,1264,225,3002,6
3,5,496,1328,225,3002,7
3,5,624,1200,225,3002,7
3,5,432,1328,225,3002,4
3,5,624,1136,225,3002,4
3,5,432,1168,0,2012,7
3,5,464,1136,0,2012,7
3,5,432,1136,0,2012,7
3,5,464,1168,0,2012,7
3,5,496,1200,0,2023,7
3,5,560,1104,0,2015,7
3,5,400,1264,0,2015,7
3,5,624,1328,0,2024,7
3,5,0,1472,180,3002,6
3,5,416,2272,0,2007,7
3,5,-864,2272,0,2007,7
3,5,768,96,0,2005,7
3,5,1568,800,270,14,7
3,5,560,-256,225,3001,4
3,5,720,-208,225,3001,6
3,5,752,-128,225,3001,4
3,5,880,-16,225,3001,6
3,5,560,912,135,3001,6
3,5,624,848,135,3001,4
3,5,640,784,135,3001,4
3,5,736,720,135,3001,6
3,5,912,592,135,3006,6
3,5,944,528,135,3006,5
3,5,864,528,135,3006,6
3,5,880,80,225,3006,6
3,5,944,144,225,3006,5
3,5,944,80,225,3006,6
3,5,1424,496,0,3001,15
3,5,1248,832,0,3001,7
3,5,1248,768,0,3001,7
3,5,1184,832,0,3001,7
3,5,1184,768,0,3001,7
3,5,1120,832,0,3001,7
3,5,1120,768,0,3001,7
3,5,1056,832,0,3001,7
3,5,1056,768,0,3001,7
3,5,992,832,0,3001,7
3,5,992,768,0,3001,7
3,5,928,832,0,3001,7
3,5,928,768,0,3001,7
3,5,1504,1152,270,3002,7
3,5,1568,1152,270,3002,7
3,5,1568,1216,270,3002,7
3,5,1504,1280,270,3002,6
3,5,1504,1344,270,3002,6
3,5,1568,1344,270,3002,6
3,5,1568,1408,270,3002,6
3,5,1504,1216,270,3002,7
3,5,1568,1280,270,3002,6
3,5,1504,1408,270,3002,6
3,5,1504,1472,270,3003,4
3,5,2000,768,0,2047,7
3,5,2064,832,0,2048,7
3,5,2096,736,0,2011,7
3,5,2032,736,0,2049,7
3,5,2096,800,0,2011,7
3,5,2032,800,0,2046,7
3,5,2064,704,0,2047,7
3,5,2064,768,0,2006,7
3,5,-224,736,270,3005,2
3,5,-224,704,270,3002,1
3,5,224,288,180,3005,2
3,5,192,288,180,3002,1
3,5,-672,288,0,3005,2
3,5,-640,288,0,3002,1
3,5,-224,-1536,0,2001,3
3,5,-1504,880,90,3001,11
3,5,1248,544,0,2012,7
3,5,688,288,0,2001,4
3,5,-1168,272,0,2011,7
3,5,-224,-736,0,2011,7
3,5,-16,-720,0,2008,7
3,5,-16,-624,0,2008,7
3,5,-368,-496,0,2008,7
3,5,-832,-32,0,2008,7
3,5,-1056,384,0,2008,7
3,5,-880,608,0,2008,7
3,5,272,672,0,2008,7
3,5,-464,1184,0,2008,7
3,5,576,96,0,2007,7
3,5,528,240,0,2007,7
3,5,480,464,0,2007,7
3,5,-368,-672,0,2007,7
3,5,-16,-464,0,2007,7
3,5,0,1136,0,2007,7
3,5,-144,1184,0,2007,7
3,5,-1008,224,0,2007,7
3,5,-32,0,0,2011,7
3,5,64,32,0,2011,7
3,5,-512,32,0,2011,7
3,5,-512,-48,0,2011,7
3,5,-544,528,0,2011,7
3,5,-464,592,0,2011,7
3,5,-16,624,0,2011,7
3,5,80,544,0,2011,7
3,5,1568,1472,270,3002,7
3,5,480,2272,0,2003,7
3,5,480,2144,0,2010,7
3,5,480,2400,0,2049,7
3,5,-928,2144,0,2010,7
3,5,-928,2272,0,2012,7
3,5,-928,2400,0,2010,7
3,5,-336,-1872,90,62,0
3,5,128,-896,45,62,0
3,5,-224,1376,270,62,0
3,5,-704,1280,45,62,0
3,5,-1168,304,0,62,0
3,5,-1168,304,0,62,0
3,5,-224,-608,45,25,7
3,5,608,288,45,26,7
3,5,-1056,288,0,26,7
3,5,-224,1184,0,25,7
3,5,-656,-832,0,59,7
3,5,-640,-256,0,27,7
3,5,320,0,0,15,7
3,5,-320,128,0,15,7
3,5,-768,576,0,15,7
3,5,64,832,0,15,7
3,5,256,-656,0,10,7
3,5,128,-64,0,10,7
3,5,128,704,0,12,7
3,5,-640,768,0,12,7
3,5,-544,2464,0,60,7
3,5,96,2464,0,51,7
3,5,96,2080,0,61,7
3,5,-544,2080,0,59,7
3,5,160,2208,0,35,7
3,5,160,2336,0,35,7
3,5,-608,2336,0,35,7
3,5,-608,2208,0,35,7
3,5,-160,2656,0,28,7
3,5,-224,2656,0,29,7
3,5,-288,2656,0,28,7
3,5,-112,1968,0,15,7
3,5,-320,2288,0,10,7
3,5,-336,2048,0,24,7
3,5,-16,2368,0,24,7
3,5,-208,2432,0,12,7
3,5,640,-896,0,42,7
3,5,384,-960,0,42,7
3,5,608,-592,0,42,7
3,5,-672,-1696,0,44,7
3,5,-224,-1696,0,44,7
3,5,224,-1696,0,44,7
3,5,-544,-1184,0,45,7
3,5,-352,-1184,0,45,7
3,5,-96,-1184,0,45,7
3,5,96,-1184,0,45,7
3,5,352,-1184,0,46,7
3,5,544,-1184,0,46,7
3,5,-992,-1184,0,46,7
3,5,-800,-1184,0,46,7
3,5,-1760,1440,0,42,7
3,5,-1568,1696,0,42,7
3,5,-496,2224,315,58,4
3,5,48,2224,225,58,4
3,5,-464,1744,0,3003,12
3,5,-400,1744,0,58,10
3,5,-464,1680,0,58,10
3,5,-432,1712,315,3002,9
3,5,-496,1776,315,2012,15
3,5,-352,1776,315,2008,15
3,5,-496,1648,315,2007,15
3,5,784,128,315,2013,7
3,5,-224,-1824,90,11,7
3,5,256,-576,270,11,7
3,5,-704,-576,270,11,7
3,5,256,1152,90,11,7
3,5,-704,1152,90,11,7
