episode,mission,x_position,y_position,direction,type,flags
3,4,16,1104,270,1,7
3,4,-48,1072,270,2,7
3,4,80,1104,270,3,7
3,4,112,1040,270,4,7
3,4,-336,304,90,3002,14
3,4,-240,208,0,2001,7
3,4,-240,176,0,2011,3
3,4,-240,240,0,2011,7
3,4,-272,208,0,2047,7
3,4,-256,640,45,3004,7
3,4,-304,528,45,3004,7
3,4,976,464,0,2007,7
3,4,976,368,0,2008,7
3,4,944,432,0,2047,7
3,4,976,432,0,2007,7
3,4,976,400,0,2023,7
3,4,944,400,0,2007,7
3,4,944,368,0,2019,7
3,4,944,464,0,2012,7
3,4,1088,480,180,3006,7
3,4,1088,352,180,3002,4
3,4,1152,448,180,3002,6
3,4,1152,384,180,3002,6
3,4,1200,416,0,2011,7
3,4,1104,528,0,2014,7
3,4,1104,320,0,2014,7
3,4,-368,240,0,2015,7
3,4,-560,304,0,2015,7
3,4,624,624,0,2014,7
3,4,272,304,45,3005,7
3,4,336,848,270,3005,7
3,4,560,416,225,3002,14
3,4,-400,272,90,3002,14
3,4,-464,240,90,3002,12
3,4,-112,32,270,3002,6
3,4,-80,-544,45,3004,7
3,4,80,-608,90,9,7
3,4,208,-672,90,3006,6
3,4,400,-352,135,3004,6
3,4,272,-112,180,3004,7
3,4,208,-352,90,3006,6
3,4,-320,-784,0,2014,7
3,4,-144,-144,0,2014,7
3,4,384,-464,0,2014,7
3,4,320,-592,0,2014,7
3,4,128,-720,0,2014,7
3,4,-64,-304,0,2002,7
3,4,192,-528,0,2014,7
3,4,256,-528,0,2014,7
3,4,256,-464,0,2014,7
3,4,192,-464,0,2014,7
3,4,224,-496,0,2022,7
3,4,-96,-272,0,2011,7
3,4,-64,-272,0,2011,7
3,4,-32,-272,0,2011,7
3,4,-32,-304,0,2011,7
3,4,-32,-336,0,2011,7
3,4,-64,-336,0,2011,7
3,4,-96,-336,0,2011,7
3,4,-96,-304,0,2011,7
3,4,-512,-400,270,3001,14
3,4,-448,-336,270,3001,14
3,4,-512,-336,270,3001,14
3,4,-448,-848,90,3002,7
3,4,-448,-400,0,2007,7
3,4,-480,-272,0,2007,7
3,4,-736,-1280,180,9,6
3,4,-736,-1472,180,9,6
3,4,-608,-1376,180,3002,7
3,4,-560,-1328,0,2014,7
3,4,-560,-1424,0,2014,7
3,4,-560,-1376,0,2014,7
3,4,-656,-1232,0,2049,7
3,4,-656,-1488,0,2048,7
3,4,-1344,-1344,0,2011,7
3,4,-112,-1456,180,3001,14
3,4,16,-1520,180,3001,14
3,4,-240,-1584,180,3001,14
3,4,16,-1632,180,3001,14
3,4,240,-1936,180,3002,14
3,4,16,-2032,180,3002,14
3,4,272,-2496,180,3003,14
3,4,-112,-2048,180,3002,15
3,4,-320,-2432,180,3006,14
3,4,-384,-2496,180,3006,14
3,4,-320,-2560,180,3006,14
3,4,-256,-2496,180,3006,14
3,4,288,-2416,0,40,7
3,4,288,-1264,315,3005,7
3,4,480,-1472,0,2048,7
3,4,496,-1568,0,2015,7
3,4,496,-1600,0,2015,7
3,4,496,-1632,0,2015,7
3,4,464,-1568,0,2011,7
3,4,464,-1600,0,2047,7
3,4,464,-1632,0,2011,7
3,4,432,-1568,0,2008,7
3,4,432,-1600,0,2007,7
3,4,432,-1632,0,2008,7
3,4,400,-1568,0,2014,7
3,4,400,-1600,0,2018,7
3,4,400,-1632,0,2014,7
3,4,1056,-1504,180,3002,6
3,4,1120,-1504,180,3002,6
3,4,1120,-1568,180,3002,7
3,4,1040,-1648,0,2014,7
3,4,1136,-1648,0,2014,7
3,4,1072,-1648,0,2014,7
3,4,1104,-1648,0,2014,7
3,4,832,-960,270,3001,7
3,4,848,-896,270,3001,6
3,4,912,-832,270,3001,6
3,4,816,-752,270,3001,6
3,4,880,-688,270,3001,7
3,4,992,-112,0,39,7
3,4,992,-208,0,2007,7
3,4,992,-304,0,2007,7
3,4,992,-256,0,2011,7
3,4,912,112,270,3002,6
3,4,976,112,270,3002,6
3,4,944,176,270,3002,7
3,4,912,-208,0,2022,7
3,4,912,-304,0,2049,7
3,4,944,-240,0,2014,7
3,4,944,-272,0,2014,7
3,4,624,-592,0,2011,7
3,4,1104,-592,0,2011,7
3,4,944,-592,0,2011,7
3,4,784,-592,0,2011,7
3,4,1392,176,270,3006,6
3,4,1440,128,270,9,7
3,4,1360,128,270,3004,7
3,4,1360,224,270,9,6
3,4,1440,224,270,3004,6
3,4,1568,0,0,38,7
3,4,1568,-160,180,3006,7
3,4,1568,-224,180,3002,6
3,4,1216,-224,180,3004,11
3,4,1216,-32,180,3004,11
3,4,768,-96,180,3004,11
3,4,768,-288,180,3004,11
3,4,1472,-544,90,3004,15
3,4,1600,-544,90,3001,14
3,4,1728,-544,90,3006,15
3,4,1888,-288,180,3002,14
3,4,1920,-144,180,3005,15
3,4,1984,64,180,3003,14
3,4,1712,-336,0,2012,7
3,4,1712,-208,0,2012,7
3,4,1712,-144,0,2012,7
3,4,1712,-80,0,2012,7
3,4,1712,48,0,2012,7
3,4,1712,112,0,2012,7
3,4,1712,176,0,2012,7
3,4,1712,240,0,2012,7
3,4,1712,-16,0,2012,7
3,4,1712,-272,0,2012,7
3,4,1776,-144,0,2012,7
3,4,1840,-144,0,2012,7
3,4,1824,-288,0,2049,7
3,4,2032,64,0,8,7
3,4,1728,-608,0,2025,7
3,4,1936,112,0,2012,7
3,4,1936,16,0,2012,7
3,4,1632,448,45,3002,15
3,4,1760,448,45,3002,14
3,4,1696,448,45,3002,14
3,4,1824,448,45,3002,14
3,4,1600,112,90,3002,14
3,4,1568,96,0,2048,7
3,4,1632,96,0,2019,7
3,4,464,-1952,180,3001,6
3,4,512,-1968,180,3001,7
