episode,mission,x_position,y_position,direction,type,flags
1,4,2032,1120,180,1,7
1,4,2032,1184,180,2,7
1,4,2080,1184,180,3,7
1,4,2080,1120,180,4,7
1,4,32,768,90,3001,7
1,4,32,608,0,3001,7
1,4,112,624,0,2014,7
1,4,-16,560,0,2014,7
1,4,48,720,0,2014,7
1,4,-32,800,0,2014,7
1,4,-80,688,0,2014,7
1,4,96,560,0,2002,7
1,4,-608,-384,180,9,6
1,4,-528,-48,135,9,7
1,4,-240,-304,180,9,6
1,4,-1056,-288,0,2008,7
1,4,-1120,-128,0,2008,0
1,4,-1136,224,90,2007,7
1,4,-1120,736,90,2007,7
1,4,-992,736,0,2008,7
1,4,-992,928,90,2007,7
1,4,-1264,928,90,2007,7
1,4,-672,-240,0,2048,1
1,4,-432,-16,0,2011,7
1,4,-288,1760,0,2046,7
1,4,-848,-576,0,2014,7
1,4,-1200,-48,0,2014,7
1,4,-1392,272,0,2014,7
1,4,-1408,480,0,2014,7
1,4,-1456,736,0,2014,7
1,4,-848,640,0,2014,7
1,4,-912,528,0,2014,7
1,4,-880,480,0,2014,7
1,4,-800,928,0,2014,7
1,4,-848,960,0,2014,7
1,4,-1280,1344,0,2014,7
1,4,-1360,1328,0,2014,7
1,4,-1392,1216,0,2014,7
1,4,-1360,1168,0,2014,7
1,4,-1328,1136,0,2018,7
1,4,-1296,1200,0,2012,7
1,4,1248,1024,180,3004,7
1,4,848,1312,180,3004,6
1,4,592,1248,180,3004,7
1,4,912,272,180,3004,6
1,4,1248,560,225,3004,7
1,4,1360,608,0,2048,7
1,4,544,1168,0,2007,7
1,4,768,1920,0,2008,0
1,4,1104,1936,90,2007,7
1,4,896,1952,315,9,7
1,4,1312,1904,0,3004,6
1,4,1696,1952,0,3004,7
1,4,864,1728,315,3004,6
1,4,64,1536,45,3004,15
1,4,864,656,45,3004,7
1,4,1952,992,0,2049,7
1,4,1936,928,0,2012,7
1,4,32,512,0,3001,7
1,4,176,688,0,3001,6
1,4,-48,656,0,3001,4
1,4,-1248,1280,0,6,7
1,4,160,800,0,5,7
1,4,1536,288,0,2013,7
1,4,1552,48,0,2003,7
1,4,1712,80,90,2007,7
1,4,1712,16,0,2010,7
1,4,128,176,0,2025,3
1,4,1520,-32,0,2015,7
1,4,1584,-80,0,2015,7
1,4,1584,-16,0,2015,7
1,4,1664,-48,0,2015,7
1,4,1680,-112,0,2015,7
1,4,1744,-48,0,2015,7
1,4,1600,32,0,2015,7
1,4,1680,144,0,2012,7
1,4,1616,144,0,2011,7
1,4,1552,144,0,2011,7
1,4,1488,96,0,2008,7
1,4,1200,1744,270,3004,7
1,4,-1376,-160,0,3001,7
1,4,-1360,768,270,3002,6
1,4,-1376,864,0,3002,6
1,4,-928,432,270,3002,4
1,4,-512,1824,270,3001,7
1,4,-992,1504,315,3001,7
1,4,880,96,315,3004,15
1,4,816,-256,90,3001,7
1,4,1104,-176,45,3001,6
1,4,-64,176,0,2025,1
1,4,-1360,400,0,3001,6
1,4,-1248,752,45,3001,7
1,4,-848,528,0,2011,7
1,4,-1360,1936,0,2012,7
1,4,-1360,1888,0,2014,7
1,4,-1360,1840,0,2048,7
1,4,-944,496,0,2048,7
1,4,-1232,-256,90,2007,7
1,4,1504,144,0,2008,7
1,4,1472,48,0,2008,1
1,4,1024,1920,0,2019,7
1,4,-1440,272,270,3001,6
1,4,-112,624,0,3001,4
1,4,960,480,0,2011,7
1,4,528,240,0,2011,7
1,4,544,1456,0,2011,7
1,4,-240,1264,0,2011,7
1,4,1904,992,0,8,7
1,4,880,16,0,3001,4
1,4,-1440,-48,0,3002,4
1,4,-896,640,135,3001,14
1,4,-848,-496,180,3001,6
1,4,-1424,1136,315,3001,4
1,4,-1296,1264,315,3001,4
1,4,-1072,944,315,3001,6
1,4,1472,496,90,3004,6
1,4,1536,448,90,3004,6
1,4,1600,416,90,3004,6
1,4,1616,-144,225,9,12
1,4,320,64,225,3004,12
1,4,976,1776,315,9,6
