episode,mission,x_position,y_position,direction,type,flags
2,7,1904,-352,45,3001,7
2,7,1168,176,180,3002,7
2,7,-32,448,45,3001,7
2,7,176,816,0,3001,7
2,7,608,816,90,3001,7
2,7,576,896,90,3001,7
2,7,32,1456,0,3001,7
2,7,96,1328,0,3002,7
2,7,1184,1568,315,3002,4
2,7,1568,1760,210,3002,4
2,7,2288,2000,180,3001,7
2,7,3584,1952,180,3002,6
2,7,3264,1552,180,3002,14
2,7,3264,1472,135,3002,15
2,7,3520,240,135,3005,6
2,7,3184,-112,90,3005,7
2,7,384,-112,45,3002,7
2,7,176,1904,0,2014,7
2,7,16,1744,0,2014,7
2,7,304,1024,0,2014,7
2,7,80,1024,0,2049,7
2,7,2528,-208,0,17,7
2,7,2528,-288,0,2014,7
2,7,1664,32,0,3001,7
2,7,2080,256,270,3001,7
2,7,352,-176,0,3002,7
2,7,144,-112,0,2014,7
2,7,-96,-160,0,2014,7
2,7,32,-112,270,3002,7
2,7,32,16,0,2003,7
2,7,2144,480,180,3001,7
2,7,2480,416,180,3001,7
2,7,1632,640,90,3001,7
2,7,1872,640,90,3001,7
2,7,1632,1088,270,3001,7
2,7,1696,1008,270,3001,7
2,7,1856,944,270,3001,7
2,7,816,1760,0,3002,7
2,7,768,1920,315,3002,7
2,7,816,1072,315,3002,7
2,7,1296,1072,225,3002,7
2,7,3024,1040,90,3002,14
2,7,3632,1072,135,3002,15
2,7,3680,1296,135,3002,14
2,7,3744,1536,180,3002,15
2,7,3424,2048,180,3002,7
2,7,3632,1808,180,3002,15
2,7,2576,-352,0,2007,7
2,7,2528,-352,0,2007,7
2,7,880,368,0,8,7
2,7,1456,-368,0,2008,7
2,7,1632,224,0,2011,7
2,7,2592,-224,270,3002,7
2,7,2720,-160,0,3001,7
2,7,2624,-272,0,3001,7
2,7,2096,-272,0,3001,7
2,7,1760,1216,0,2012,7
2,7,3808,752,0,2007,7
2,7,3728,672,0,2007,7
2,7,3696,848,0,3001,7
2,7,3792,848,0,3001,7
2,7,3536,784,0,3001,7
2,7,2464,512,0,2007,7
2,7,2528,448,0,2011,7
2,7,2320,560,0,2014,7
2,7,1952,1792,180,3001,7
2,7,1984,1744,180,3001,7
2,7,2016,1936,180,3001,7
2,7,1776,1968,0,2007,7
2,7,1808,2016,0,2007,7
2,7,2448,-176,180,3001,7
2,7,2448,-352,180,3001,7
2,7,2400,-352,0,2011,7
2,7,2384,-176,0,2008,7
2,7,1456,-320,90,3001,7
2,7,1696,-224,270,3001,7
2,7,2608,-416,0,2014,7
2,7,2672,-416,0,2015,7
2,7,3264,928,0,2048,7
2,7,3312,928,0,2024,7
2,7,3360,928,0,2014,7
2,7,2208,1392,0,2007,7
2,7,2384,1392,0,2007,7
2,7,2352,1504,0,2007,7
2,7,2224,1504,0,2011,7
2,7,2208,1440,0,2011,7
2,7,2432,1328,0,2011,7
2,7,2352,1312,0,2011,7
2,7,2240,1568,0,2011,7
2,7,2368,1552,0,2015,7
2,7,2144,1440,0,2015,7
2,7,2224,1248,0,2015,7
2,7,2128,1264,0,2049,7
2,7,2080,1392,0,2048,7
2,7,2304,1376,0,2019,7
2,7,2304,1312,90,3002,15
2,7,2480,1696,210,3002,7
2,7,96,-224,225,3001,7
2,7,1280,592,0,2015,7
2,7,928,336,0,2047,0
2,7,1216,352,0,2008,7
2,7,992,352,0,2048,7
2,7,1056,816,0,36,7
2,7,928,496,0,50,7
2,7,560,1280,90,3001,7
2,7,640,1600,90,3001,7
2,7,592,1120,90,3001,7
2,7,960,1680,315,9,7
2,7,1264,-144,180,3001,7
2,7,992,16,315,3001,7
2,7,1424,1776,270,1,7
2,7,1376,1824,270,2,7
2,7,1424,1888,270,3,7
2,7,1296,1888,270,4,7
2,7,2432,912,0,2008,7
2,7,2272,800,0,2007,7
2,7,2592,1120,180,57,7
