episode,mission,x_position,y_position,direction,type,flags
2,2,1376,4064,0,2012,7
2,2,2208,2656,0,2014,7
2,2,608,4576,270,1,7
2,2,96,4576,270,2,7
2,2,480,4512,270,3,7
2,2,-32,4512,270,4,7
2,2,1056,4240,315,3002,6
2,2,1376,4256,270,3002,7
2,2,1184,4032,0,2002,7
2,2,1744,3216,0,2018,7
2,2,2064,3168,0,2007,7
2,2,1424,3168,0,2007,7
2,2,560,3056,0,2007,7
2,2,208,2784,0,2007,7
2,2,224,2528,0,2014,7
2,2,352,2528,0,2014,7
2,2,384,2544,0,2015,7
2,2,464,2656,0,2015,7
2,2,224,3808,0,2014,7
2,2,352,4128,0,2007,7
2,2,352,4384,0,2018,7
2,2,224,3488,0,2015,7
2,2,288,3616,0,2014,7
2,2,160,3872,0,3001,15
2,2,432,3952,90,3001,6
2,2,160,4384,180,3001,7
2,2,384,2592,90,3001,7
2,2,176,2592,180,3001,7
2,2,224,2400,270,3001,14
2,2,352,2400,270,3001,14
2,2,1360,2896,270,3001,7
2,2,1184,3232,180,3001,14
2,2,1104,3200,180,3001,14
2,2,1024,3200,180,3001,14
2,2,1184,3296,0,2007,1
2,2,1776,3104,0,2008,7
2,2,1824,3088,0,2007,7
2,2,1840,3040,45,3001,6
2,2,1952,2928,45,3001,7
2,2,1824,3408,45,3001,6
2,2,1984,3344,0,3001,7
2,2,2416,2960,270,3001,15
2,2,2208,3040,270,3001,14
2,2,2336,3296,90,3001,14
2,2,2336,3104,45,3001,15
2,2,1616,2640,90,3001,7
2,2,2128,2224,135,3001,7
2,2,1120,2240,45,3001,14
2,2,1072,2176,45,3001,14
2,2,1072,1840,45,3001,14
2,2,1072,1776,45,3001,14
2,2,1312,1488,90,3001,7
2,2,1424,1440,90,3001,6
2,2,1968,1952,180,3001,15
2,2,800,1312,0,2028,7
2,2,672,1312,0,2028,7
2,2,416,1312,0,2028,7
2,2,288,1312,0,2028,7
2,2,32,1312,0,2028,7
2,2,-96,1312,0,2028,7
2,2,32,1056,0,2028,7
2,2,-96,1056,0,2028,7
2,2,288,1056,0,2028,7
2,2,416,1056,0,2028,7
2,2,672,1056,0,2028,7
2,2,800,1056,0,2028,7
2,2,352,1824,0,8,7
2,2,480,1776,180,3001,14
2,2,528,1776,180,3001,15
2,2,496,1840,180,3002,6
2,2,576,1776,180,3001,15
2,2,864,1856,0,2008,7
2,2,800,1824,0,2014,7
2,2,816,1776,0,2015,7
2,2,-32,704,0,2007,7
2,2,32,720,0,2008,7
2,2,80,704,0,2008,7
2,2,32,656,225,3001,15
2,2,0,480,135,3001,15
2,2,-112,496,90,3001,15
2,2,2528,1504,0,2013,7
2,2,928,32,0,2005,7
2,2,1632,32,180,3001,7
2,2,1840,272,90,3001,7
2,2,1728,576,90,3001,7
2,2,1808,64,135,3002,7
