episode,mission,x_position,y_position,direction,type,flags
2,4,-768,-2592,0,1,7
2,4,-832,-2624,0,2,7
2,4,-768,-2640,0,3,7
2,4,-768,-2688,0,4,7
2,4,656,-320,0,3002,7
2,4,624,-240,0,3005,6
2,4,496,-224,0,2015,7
2,4,1424,-1440,0,2018,7
2,4,1520,-1440,0,2024,7
2,4,1904,-976,90,3002,7
2,4,1968,-976,90,3002,7
2,4,2048,-976,90,3002,6
2,4,1952,-1040,90,3002,6
2,4,1904,-448,270,3002,6
2,4,1904,-384,270,3002,7
2,4,1968,-384,270,3002,7
2,4,1968,-448,270,3002,6
2,4,2096,-688,0,2015,7
2,4,2176,-656,0,2015,7
2,4,2112,-608,0,2015,7
2,4,2176,-720,0,2014,7
2,4,2112,-752,0,2014,7
2,4,2208,-592,0,2014,7
2,4,896,-1088,0,2014,7
2,4,960,-1120,0,2014,7
2,4,880,-1152,0,2048,7
2,4,1472,-912,0,2012,7
2,4,1472,-976,0,2012,7
2,4,2416,-1488,270,9,7
2,4,2688,-1456,270,3001,6
2,4,2752,-1504,270,3001,7
2,4,2544,-1456,0,2008,7
2,4,1648,560,0,2012,7
2,4,1984,640,0,2010,7
2,4,2464,-1056,0,2015,7
2,4,2656,-1056,0,2012,7
2,4,2608,-288,0,2012,7
2,4,2464,-128,0,2048,7
2,4,2512,-288,0,2012,7
2,4,2560,-336,0,2026,7
2,4,2560,-384,0,2018,7
2,4,2656,-128,0,2049,7
2,4,2336,-288,0,33,7
2,4,2784,-288,0,37,7
2,4,2496,-96,270,3006,15
2,4,2496,-160,270,3002,14
2,4,2624,-160,270,3002,14
2,4,2624,-96,270,3006,15
2,4,2560,-96,270,3006,15
2,4,1664,0,90,3002,7
2,4,1920,-64,90,3005,6
2,4,1760,-224,0,2012,7
2,4,1824,-224,0,2049,7
2,4,2528,112,0,2008,7
2,4,2592,112,0,2008,7
2,4,2512,48,0,2014,7
2,4,2608,48,0,2014,7
2,4,-752,-1200,0,2014,7
2,4,-752,-1296,0,2014,7
2,4,-736,-1248,0,2014,7
2,4,-800,-1248,135,3005,14
2,4,-464,-736,180,3001,7
2,4,-464,-672,180,3001,7
2,4,-464,-608,180,3001,7
2,4,-416,-640,180,3001,6
2,4,-416,-704,180,3001,6
2,4,-416,-1056,0,2008,7
2,4,-96,-688,0,2007,7
2,4,-160,-672,0,2008,7
2,4,-256,-896,315,3001,5
2,4,-144,-848,315,3001,7
2,4,-288,-1248,315,3002,7
2,4,-208,-1296,315,3002,5
2,4,-224,-672,0,2015,7
2,4,-512,-2304,0,5,7
2,4,528,-1840,0,3001,7
2,4,16,-1824,0,3001,7
2,4,-288,-1856,0,3001,7
2,4,-640,-1520,0,3001,7
2,4,-832,-1856,0,3001,7
2,4,-784,-1952,90,3001,7
2,4,-928,-1936,90,3001,7
2,4,-752,-2400,90,3002,1
2,4,576,-592,90,3005,5
2,4,928,-416,90,3005,6
2,4,192,-480,90,3005,6
2,4,-544,352,0,6,7
2,4,-352,-2656,180,14,7
2,4,2592,-2528,90,14,7
2,4,2752,-2784,180,3001,7
2,4,2080,-2080,0,14,7
2,4,544,-1056,90,14,7
2,4,288,224,270,3001,7
2,4,288,288,270,3001,6
2,4,352,288,270,3001,2
2,4,416,288,270,3001,6
2,4,352,224,270,3001,3
2,4,416,224,270,3001,7
2,4,864,288,270,3001,6
2,4,864,224,270,3001,7
2,4,800,224,270,3001,3
2,4,800,288,270,3001,2
2,4,736,288,270,3001,6
2,4,736,224,270,3001,7
2,4,720,-816,0,2007,7
2,4,1536,-1600,270,3002,7
2,4,2176,-2560,90,3002,7
2,4,2032,-2736,0,2013,7
2,4,64,-2816,0,2048,7
2,4,64,-2880,0,2001,7
2,4,0,-2848,0,2049,7
2,4,-128,-2816,0,2012,7
2,4,-192,-2912,0,2015,7
2,4,-128,-2896,0,2015,7
2,4,2560,-160,270,3005,12
2,4,2192,-784,0,2014,7
2,4,2128,-816,0,2014,7
2,4,2080,-848,0,2014,7
2,4,2032,-784,0,2014,7
2,4,2000,-704,0,2014,7
2,4,2016,-608,0,2014,7
2,4,2080,-544,0,2014,7
2,4,2160,-512,0,2014,7
2,4,2192,-864,0,2014,7
2,4,2128,-864,0,2014,7
2,4,576,-256,0,3001,1
2,4,352,256,270,3003,4
2,4,800,256,270,3003,4
2,4,624,-144,0,2014,7
2,4,1312,-464,0,2019,7
2,4,1440,-352,0,2004,7
2,4,544,-160,315,14,7
2,4,1408,-448,0,2035,7
2,4,1392,-496,0,2035,7
2,4,1456,-432,0,2035,7
2,4,1760,-160,0,2014,7
2,4,1824,-160,0,2014,7
2,4,1920,0,90,3002,7
2,4,1664,-64,90,3005,6
2,4,1664,-96,90,3002,1
2,4,1920,-96,90,3002,1
2,4,2464,224,0,2010,7
2,4,2656,224,0,2010,7
2,4,2464,160,0,2015,7
2,4,2656,160,0,2015,7
2,4,2656,96,0,2015,7
2,4,2464,96,0,2015,7
2,4,2528,160,0,2011,7
2,4,2592,160,0,2015,7
2,4,2560,48,0,2014,7
2,4,2848,224,270,3006,6
2,4,2848,352,270,3006,6
2,4,2848,480,270,3006,6
2,4,2848,608,270,3006,7
2,4,2848,736,270,3006,7
2,4,2784,736,0,2008,7
2,4,2720,736,0,2011,7
2,4,2656,736,0,2046,7
2,4,2352,-1392,270,3001,6
2,4,-800,-1312,0,8,7
2,4,-864,-2400,90,3003,14
2,4,320,-2240,180,3005,12
2,4,768,-2624,180,3005,14
2,4,496,-2160,0,2011,7
2,4,528,-2224,0,2011,7
2,4,1232,-2704,0,2047,7
2,4,1264,-2672,0,2007,7
2,4,1264,-2624,0,2010,7
2,4,1232,-2544,0,2010,7
2,4,1264,-2576,0,2049,7
2,4,752,-2544,180,3006,12
2,4,816,-2624,180,3006,12
2,4,752,-2704,180,3006,12
2,4,1216,-2624,0,2025,7
2,4,864,-2784,0,2023,7
2,4,944,-1168,0,2024,7
2,4,-304,-400,180,3003,4
2,4,-208,-752,315,3005,6
2,4,-160,-1248,0,9,7
2,4,-288,-1312,0,9,6
2,4,-256,-832,315,9,6
2,4,-128,-768,315,3004,14
2,4,-16,-832,315,3004,14
2,4,-352,-1376,0,2015,7
2,4,-352,-1312,0,2015,7
2,4,-288,-1376,0,2015,7
2,4,-96,-1504,0,2018,7
2,4,-32,-1440,0,31,7
