episode,mission,x_position,y_position,direction,type,flags
3,6,1712,-1792,135,1,7
3,6,1648,-1872,135,2,7
3,6,1552,-1920,135,3,7
3,6,1728,-1936,135,4,7
3,6,1600,-2880,90,3005,7
3,6,1648,-2944,90,3005,6
3,6,1552,-2944,90,3005,6
3,6,1696,-2880,90,3005,4
3,6,1504,-2880,90,3005,4
3,6,1600,-3008,90,3005,5
3,6,1200,-1216,0,63,7
3,6,576,-1600,225,10,14
3,6,1408,-1152,0,44,7
3,6,672,-1648,0,56,7
3,6,1264,-1136,0,36,7
3,6,1280,-1280,0,44,7
3,6,1456,-944,0,24,7
3,6,1744,-528,0,55,7
3,6,1056,-800,0,55,7
3,6,960,-1152,0,12,7
3,6,1152,-960,315,3003,4
3,6,1088,-1024,315,3001,7
3,6,1232,-912,315,3001,7
3,6,1152,-848,315,3001,7
3,6,960,-768,135,3001,7
3,6,880,-832,135,3001,7
3,6,960,-832,135,3001,7
3,6,1360,-1552,135,9,7
3,6,256,-2624,0,2049,7
3,6,192,-2688,0,2048,7
3,6,320,-2752,0,2010,7
3,6,128,-2624,0,2015,7
3,6,64,-2688,0,2015,7
3,6,128,-2816,0,2015,7
3,6,256,-2816,0,2015,7
3,6,384,-2688,0,2015,7
3,6,320,-2560,0,2015,7
3,6,128,-2752,0,2015,7
3,6,1600,-3040,0,2019,7
3,6,656,-1392,225,9,14
3,6,1584,-464,45,9,14
3,6,800,-1360,45,9,15
3,6,1488,-656,225,9,15
3,6,1472,-1536,225,2012,15
3,6,960,-960,225,2011,15
3,6,1024,-896,225,2011,15
3,6,1152,-768,225,2011,15
3,6,1024,-768,225,2012,15
3,6,416,-400,315,3002,15
3,6,544,-336,315,3001,7
3,6,480,-464,315,3001,15
3,6,608,-464,315,3001,7
3,6,448,-256,315,2011,15
3,6,384,-512,315,2018,15
3,6,384,-320,315,2049,15
3,6,176,-1056,45,3006,7
3,6,288,-1168,45,3006,7
3,6,224,-1088,45,3006,6
3,6,288,-1120,45,3006,6
3,6,240,-1040,45,3006,4
3,6,288,-1072,45,3006,4
3,6,256,-1136,45,2015,7
3,6,208,-1072,45,2011,7
3,6,320,-1104,45,2007,7
3,6,1792,-1728,225,2011,15
3,6,1792,-1920,225,2011,15
3,6,1664,-1920,225,2011,15
3,6,912,-304,225,3001,7
3,6,1008,-336,225,3001,7
3,6,960,-320,225,3001,7
3,6,976,-384,225,3001,6
3,6,928,-240,225,3001,6
3,6,1056,-368,225,3001,4
3,6,448,-320,315,9,7
3,6,336,-400,315,9,6
3,6,352,-480,315,3002,12
3,6,528,-400,315,3002,12
3,6,3344,-656,315,2049,7
3,6,3168,-592,315,2011,7
3,6,3312,-352,270,3004,7
3,6,3360,-288,270,3004,7
3,6,3264,-640,135,3005,6
3,6,3296,-656,135,9,1
3,6,3328,-576,135,9,7
3,6,3136,-480,135,61,7
3,6,3088,-304,270,3002,11
3,6,3088,-608,90,14,7
3,6,3088,-304,270,58,12
3,6,2976,-288,270,57,15
3,6,2976,-672,270,57,15
3,6,2992,-336,270,8,15
3,6,3296,-304,270,2008,15
3,6,3168,-368,315,2011,7
3,6,3008,-576,315,2014,7
3,6,3264,-576,315,2014,7
3,6,3072,-672,315,2014,7
3,6,3360,-384,315,2014,7
3,6,3248,-304,315,2014,7
3,6,3360,-320,315,2025,7
3,6,3248,-336,270,3004,6
3,6,960,-256,45,2022,7
3,6,1040,-336,45,2015,7
3,6,912,-272,45,2048,7
3,6,-1024,-1024,45,2002,7
3,6,-960,-1088,45,2001,7
3,6,-960,-960,45,2003,7
3,6,-832,-1216,135,20,7
3,6,-768,-1152,180,3002,14
3,6,-768,-1024,180,3002,15
3,6,-768,-896,180,3002,14
3,6,-832,-832,225,20,7
3,6,-848,-928,180,3001,15
3,6,-848,-1024,180,3001,15
3,6,-848,-1120,180,3001,15
3,6,-768,-768,225,3001,6
3,6,-704,-832,225,3006,14
3,6,-704,-1216,135,3006,14
3,6,-768,-1280,135,3001,6
3,6,-704,-896,180,3006,12
3,6,-704,-960,180,3006,12
3,6,-704,-1024,180,3006,12
3,6,-704,-1088,180,3006,12
3,6,-704,-1152,315,3001,7
3,6,-960,-1024,180,2046,7
3,6,-1040,-944,180,2011,15
3,6,-1040,-1104,180,2011,15
3,6,-1104,-1008,180,2011,15
3,6,-1104,-1040,180,2011,15
3,6,-896,-896,180,29,15
3,6,-896,-1152,180,29,15
3,6,-960,-1216,180,28,15
3,6,-960,-832,180,28,15
3,6,-768,-832,180,30,15
3,6,-768,-1216,180,36,15
3,6,1728,-1600,180,43,15
3,6,1472,-1728,180,43,15
3,6,2048,-1728,180,42,15
3,6,1216,-1984,180,42,15
3,6,1600,-1344,180,54,15
3,6,768,-2240,180,42,15
3,6,2752,-768,180,42,15
3,6,2560,-640,180,42,15
3,6,2816,-128,180,42,15
3,6,2880,-1024,180,42,15
3,6,1792,-1088,180,43,15
3,6,1280,-1600,180,47,15
3,6,512,-704,180,47,15
3,6,640,-976,180,47,15
3,6,448,-1216,180,54,15
3,6,256,-2704,180,47,15
3,6,-64,-1408,180,43,15
3,6,-192,-896,180,43,15
3,6,-64,-960,180,43,15
3,6,128,-1792,180,42,15
3,6,0,-2240,180,42,15
3,6,192,-2240,180,42,15
3,6,-16,-2368,180,42,15
3,6,192,-2368,180,42,15
3,6,2464,736,225,3005,14
3,6,2464,800,225,3005,14
3,6,2528,800,225,3005,13
3,6,2528,736,225,3005,14
3,6,2496,768,225,2025,15
3,6,1824,224,0,58,14
3,6,2016,224,180,58,15
3,6,1824,448,180,2049,15
3,6,1808,368,90,14,15
3,6,2032,368,90,14,15
3,6,2016,464,225,2004,15
3,6,1776,288,225,2012,15
3,6,1888,416,225,2014,15
3,6,1952,416,225,2014,15
3,6,1888,368,225,2014,15
3,6,1952,368,225,2014,15
3,6,1920,272,225,63,7
3,6,2016,96,225,27,15
3,6,1824,96,225,27,15
3,6,2032,-32,225,45,15
3,6,1808,-32,225,45,15
3,6,2064,288,225,2012,15
3,6,1920,464,225,2018,15
3,6,1600,-1728,135,2008,7
3,6,1312,-1504,135,26,7
3,6,928,192,45,3001,7
3,6,1312,576,225,3001,7
3,6,1408,512,225,3001,7
3,6,992,96,45,3001,7
3,6,640,1088,315,3001,7
3,6,400,848,315,3001,7
3,6,736,1056,315,3004,6
3,6,672,992,315,3004,6
3,6,544,800,315,3004,6
3,6,480,800,315,3004,6
3,6,656,1040,315,9,7
3,6,464,912,315,9,7
3,6,592,1008,315,9,7
3,6,496,752,315,3001,7
3,6,896,384,45,3001,4
3,6,1120,608,135,9,4
3,6,1120,656,135,9,4
3,6,992,928,315,17,7
3,6,896,352,315,2012,7
3,6,1184,608,315,2012,7
3,6,640,560,315,34,7
3,6,944,864,315,34,7
3,6,656,2656,270,14,7
3,6,784,720,0,2023,7
3,6,-592,-992,0,2022,7
3,6,656,2304,0,42,7
3,6,976,1408,0,42,0
3,6,160,1424,0,42,7
3,6,-208,1616,0,42,7
3,6,-640,1760,0,42,7
3,6,-1264,1264,0,42,7
3,6,-1552,-64,0,42,0
3,6,-1376,-320,0,42,7
3,6,-848,-272,0,42,7
3,6,-720,-1600,0,42,7
3,6,-912,-1744,0,42,7
3,6,-384,-2096,0,42,7
3,6,1936,1248,0,42,0
3,6,2832,496,0,42,0
3,6,2528,272,0,42,7
3,6,2096,-512,0,42,0
3,6,-576,-576,0,42,7
3,6,-64,-128,180,43,15
3,6,400,320,0,43,7
3,6,96,544,0,43,7
3,6,-752,1008,0,43,7
3,6,320,1136,0,43,0
3,6,1536,848,0,43,7
3,6,1472,16,0,43,7
3,6,256,32,0,54,7
3,6,-112,-464,180,43,15
3,6,-528,384,0,54,7
3,6,2208,-160,0,47,7
3,6,2288,192,0,47,7
3,6,1856,672,0,47,7
3,6,544,48,0,47,7
3,6,48,-752,180,43,15
3,6,176,-1520,0,47,7
3,6,-1248,-800,0,47,7
3,6,1312,192,0,41,7
3,6,-1056,-32,0,3005,7
3,6,-1056,-160,0,3005,7
3,6,-1120,-96,0,3005,6
3,6,-1120,-32,0,3005,4
3,6,-1056,-96,0,3005,4
3,6,-1120,-160,0,3005,4
3,6,-1136,-96,0,2013,7
3,6,-208,160,0,40,6
3,6,1040,464,0,40,1
3,6,-192,320,90,9,6
3,6,-128,320,90,9,6
3,6,-944,816,0,9,7
3,6,-896,768,0,9,7
3,6,-944,720,0,9,7
3,6,-192,256,90,3001,7
3,6,-128,256,90,3001,7
3,6,-64,256,90,3001,7
3,6,-160,208,90,3001,7
3,6,-1008,848,0,3001,6
3,6,-1024,768,0,3001,6
3,6,-1024,704,0,3001,6
3,6,-896,1568,315,3005,7
3,6,-960,1568,315,3005,4
3,6,-928,1632,315,3005,6
3,6,-1024,1600,315,2026,7
3,6,-192,1152,0,2011,7
3,6,-192,448,315,2011,4
3,6,-768,768,315,2011,7
3,6,-256,1072,315,2008,4
3,6,-416,768,315,2008,4
3,6,384,2624,315,2005,7
3,6,-544,2592,0,3006,6
3,6,-544,2528,0,3006,6
3,6,-496,2592,0,3006,2
3,6,-496,2528,0,3006,2
3,6,-448,2528,0,3006,3
3,6,-448,2592,0,3006,3
3,6,-480,2592,0,3005,4
3,6,-480,2528,0,3005,4
3,6,624,2608,270,2010,7
3,6,656,2576,270,2011,7
3,6,1824,1568,270,3006,7
3,6,1872,1568,270,3006,4
3,6,1920,1568,270,3006,7
3,6,1968,1568,270,3006,4
3,6,2016,1568,270,3006,7
3,6,2064,1568,270,3006,4
3,6,2112,1568,270,3006,7
3,6,2160,1568,270,3006,4
3,6,2208,1568,270,3006,7
3,6,2208,1632,270,3006,6
3,6,2160,1632,270,3006,4
3,6,2112,1632,270,3006,6
3,6,2064,1632,270,3006,4
3,6,2016,1632,270,3006,6
3,6,1968,1632,270,3006,4
3,6,1920,1632,270,3006,6
3,6,1872,1632,270,3006,4
3,6,1824,1632,270,3006,6
3,6,1840,1600,270,2025,7
3,6,1808,1232,270,2010,7
3,6,1808,1168,270,47,7
3,6,1744,1136,270,47,7
3,6,1680,1200,270,47,7
3,6,-128,1152,0,14,7
3,6,-368,848,45,58,4
3,6,1072,432,135,14,7
3,6,1728,-1280,0,2008,7
3,6,-592,576,0,2008,7
3,6,-464,512,0,2007,7
3,6,-448,1024,0,2011,7
3,6,1088,1104,0,2011,7
3,6,272,-1760,0,2011,7
3,6,-816,512,270,2011,7
3,6,928,-336,270,2011,7
3,6,2992,-480,270,2011,7
3,6,1728,-1856,135,11,7
3,6,-192,-1536,45,11,7
3,6,48,1152,270,11,7
3,6,1664,1024,270,11,7
3,6,2304,-192,225,11,7
3,6,-976,1616,135,2025,7
3,6,-512,2560,135,2025,7
3,6,-544,2560,135,2013,7
3,6,-1056,352,135,2012,7
3,6,2032,416,0,17,7
3,6,320,-2624,0,2048,7
3,6,192,-2752,0,2049,7
3,6,192,-2624,0,2046,7
3,6,992,-800,0,2049,7
3,6,-1216,704,315,11,23
3,6,880,-752,180,2006,31
