episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,-,-,GSTONE1,84
2,2,0,0,BROWN1,STEP2,-,115
2,2,0,0,-,-,-,116
2,2,0,0,-,-,metal,113
2,2,0,0,-,-,METAL,220
2,2,0,0,-,-,MARBLE3,220
2,2,0,0,-,-,METAL,220
2,2,0,0,-,-,MARBLE3,220
2,2,0,0,-,-,METAL,221
2,2,0,0,-,-,METAL,221
2,2,0,0,-,-,METAL,157
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,METAL,157
2,2,64,0,-,-,CEMENT6,157
2,2,0,0,-,-,MARBLE3,99
2,2,0,0,-,-,MARBLE3,92
2,2,0,0,-,-,MARBLE3,99
2,2,0,0,-,-,MARBLE3,99
2,2,0,0,-,-,MARBLE3,92
2,2,0,0,MARBLE3,MARBLE3,-,98
2,2,0,0,-,-,-,44
2,2,0,0,-,-,MARBLE3,92
2,2,8,0,-,-,MARBLE3,92
2,2,0,0,-,-,MARBLE3,99
2,2,0,0,-,-,MARBLE1,100
2,2,0,0,-,-,SW1GSTON,100
2,2,0,0,-,-,MARBLE1,100
2,2,96,0,-,-,MARBLE3,99
2,2,0,0,-,-,CEMENT3,44
2,2,80,0,-,-,CEMENT5,43
2,2,0,0,-,-,CEMENT2,44
2,2,80,0,-,-,CEMENT1,43
2,2,80,0,-,-,CEMENT6,43
2,2,80,0,-,-,CEMENT3,43
2,2,0,0,-,-,PIPE2,77
2,2,0,32,-,-,BROWN1,108
2,2,0,32,-,-,BROWN1,107
2,2,0,0,-,-,CEMENT2,49
2,2,0,0,-,-,CEMENT4,49
2,2,0,0,-,-,CEMENT5,49
2,2,0,0,-,-,CEMENT1,39
2,2,0,0,-,-,LITE96,40
2,2,0,0,-,-,CEMENT1,25
2,2,0,0,-,-,METAL,25
2,2,0,0,-,-,support3,25
2,2,0,0,-,-,CEMENT6,49
2,2,0,0,-,-,support3,48
2,2,0,0,-,-,FIRELAVA,48
2,2,0,0,-,-,support3,48
2,2,0,0,-,-,support3,23
2,2,0,0,-,-,FIRELAVA,23
2,2,0,0,-,-,support3,23
2,2,0,0,-,-,support3,46
2,2,0,0,-,-,FIRELAVA,46
2,2,0,0,-,-,support3,46
2,2,0,0,-,-,support3,21
2,2,0,0,-,-,support3,21
2,2,0,0,-,-,FIRELAVA,21
2,2,0,0,-,-,support3,2
2,2,0,0,-,-,FIRELAVA,2
2,2,0,0,-,-,support3,2
2,2,0,0,-,-,Brown96,0
2,2,0,0,-,-,Brown96,14
2,2,0,0,-,-,CEMENT6,3
2,2,0,0,-,-,CEMENT6,31
2,2,0,0,-,-,CEMENT6,31
2,2,0,0,-,-,cement2,31
2,2,0,0,-,-,CEMENT4,31
2,2,0,0,-,-,CEMENT5,31
2,2,0,0,-,-,CEMENT6,31
2,2,0,0,-,-,CEMENT5,3
2,2,0,0,-,-,CEMENT5,3
2,2,64,0,-,-,CEMENT3,157
2,2,0,0,-,-,CEMENT1,157
2,2,0,0,-,-,CEMENT3,157
2,2,0,0,-,-,CEMENT5,157
2,2,0,0,-,-,CEMENT2,157
2,2,0,0,-,-,CEMENT5,157
2,2,0,0,-,-,CEMENT1,157
2,2,64,0,-,-,CEMENT3,157
2,2,0,0,-,-,MARBLE3,242
2,2,0,0,-,-,MARBLE3,242
2,2,0,0,-,-,MARBLE1,214
2,2,32,0,MARBLE3,-,-,99
2,2,0,0,-,-,-,101
2,2,0,0,-,-,Tekwall1,134
2,2,0,0,-,-,Tekwall1,134
2,2,0,0,-,-,COMPBLUE,133
2,2,0,0,-,-,Tekwall1,135
2,2,0,0,-,-,Tekwall1,135
2,2,0,0,-,-,WOOD3,136
2,2,0,0,-,-,Tekwall1,121
2,2,0,0,-,-,Tekwall1,121
2,2,0,0,-,-,COMPBLUE,119
2,2,0,0,-,-,Tekwall1,120
2,2,0,0,-,-,WOOD3,124
2,2,0,0,-,-,Tekwall1,123
2,2,0,0,-,-,Tekwall1,123
2,2,0,0,-,-,COMPBLUE,122
2,2,0,0,-,-,Tekwall1,130
2,2,0,0,-,-,Tekwall1,134
2,2,0,0,-,-,Tekwall1,135
2,2,0,0,-,-,Tekwall1,121
2,2,0,0,-,-,Tekwall1,120
2,2,0,0,-,-,Tekwall1,123
2,2,0,0,-,-,WOOD3,124
2,2,0,0,-,-,WOOD3,136
2,2,0,0,-,-,Tekwall1,121
2,2,0,0,-,-,COMPBLUE,119
2,2,0,0,-,-,Tekwall1,120
2,2,0,0,-,-,Tekwall1,134
2,2,0,0,-,-,COMPBLUE,133
2,2,0,0,-,-,Tekwall1,135
2,2,0,0,-,-,Tekwall1,123
2,2,0,0,-,-,COMPBLUE,122
2,2,0,0,-,-,Tekwall1,130
2,2,0,0,-,-,CEMENT6,31
2,2,0,0,-,-,METAL,16
2,2,0,0,-,-,METAL,16
2,2,0,0,-,-,METAL,16
2,2,0,0,-,-,METAL,16
2,2,0,0,-,-,support3,16
2,2,0,0,-,-,support3,16
2,2,0,0,-,-,CEMENT1,16
2,2,0,0,-,-,CEMENT3,16
2,2,0,0,-,-,support3,17
2,2,0,0,-,-,METAL,17
2,2,0,0,-,-,support3,17
2,2,0,0,-,-,CEMENT2,3
2,2,168,0,-,-,CEMENT5,3
2,2,0,0,-,-,support3,16
2,2,124,0,-,-,CEMENT6,3
2,2,80,0,-,-,CEMENT6,16
2,2,0,0,-,-,support3,16
2,2,0,0,-,-,CEMENT6,16
2,2,0,0,-,-,support3,16
2,2,0,0,-,-,support3,16
2,2,0,0,-,-,PIPE2,77
2,2,0,0,-,-,METAL,35
2,2,0,0,-,-,METAL,25
2,2,80,0,-,-,CEMENT2,25
2,2,0,0,-,-,METAL,35
2,2,124,0,-,-,CEMENT3,25
2,2,0,0,-,-,CEMENT3,25
2,2,0,0,-,-,NUKEDGE1,104
2,2,0,0,-,-,NUKEDGE1,59
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,MARBLE2,84
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,CEMENT3,157
2,2,64,0,-,-,CEMENT3,157
2,2,0,0,-,-,CEMENT1,157
2,2,0,0,-,-,CEMENT2,157
2,2,0,0,-,-,CEMENT5,157
2,2,0,0,-,-,CEMENT4,157
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,cement4,157
2,2,0,0,-,-,cement1,157
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,BROWN1,150
2,2,0,0,-,-,BROWN1,145
2,2,0,0,-,-,SUPPORT2,145
2,2,0,0,-,-,BROWN1,145
2,2,0,0,-,-,CEMENT1,157
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,CEMENT5,157
2,2,0,0,-,-,CEMENT4,157
2,2,0,0,-,-,CEMENT2,157
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,48,-,-,ICKWALL3,183
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,CEMENT3,169
2,2,0,0,-,-,CEMENT4,169
2,2,0,0,-,-,CEMENT5,168
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,CEMENT3,157
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,48,-,-,ICKWALL3,183
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,177
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,SHAWN2,184
2,2,0,0,-,-,SW1COMM,184
2,2,0,0,-,-,SHAWN2,184
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,ICKWALL2,175
2,2,0,0,-,-,GRAYBIG,145
2,2,0,0,-,-,CEMENT6,157
2,2,0,0,-,-,CEMENT5,157
2,2,0,0,-,-,GRAYBIG,150
2,2,0,0,-,-,DOORYEL,152
2,2,0,0,-,-,DOORYEL,152
2,2,0,0,-,-,DOORYEL,158
2,2,0,0,-,-,Doortrak,159
2,2,0,0,-,-,Doortrak,159
2,2,0,0,-,-,DOORYEL,158
2,2,0,0,-,-,DOORYEL,180
2,2,0,0,-,-,GRAYBIG,181
2,2,0,0,-,-,DOORYEL,177
2,2,0,0,-,-,DOORYEL,177
