episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
3,8,0,0,-,-,TEKWALL2,1
3,8,0,0,-,-,doortrak,16
3,8,0,0,-,-,PIPE4,15
3,8,0,0,-,-,PIPE4,15
3,8,0,0,-,-,PIPE4,15
3,8,0,0,-,-,PIPE4,15
3,8,0,0,-,-,doortrak,16
3,8,0,0,-,-,TEKWALL2,1
3,8,0,0,BIGDOOR7,-,-,1
3,8,0,0,-,-,-,16
3,8,0,0,BIGDOOR7,-,-,15
3,8,0,0,-,-,-,16
3,8,0,0,-,-,PIPE4,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,2
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,MARBLE1,1
3,8,0,0,-,-,PIPE4,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,5
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,2
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,0,0,MARBLE1,MARBLOD1,-,0
3,8,0,0,-,-,-,1
3,8,108,0,-,-,SKINTEK2,0
3,8,190,0,-,-,SKINTEK2,0
3,8,0,0,SKINTEK2,-,-,0
3,8,0,0,-,-,-,13
3,8,160,0,-,-,SKINTEK2,0
3,8,242,0,-,-,SKINTEK2,0
3,8,68,0,SKINTEK2,-,-,0
3,8,0,0,-,-,-,11
3,8,228,0,-,-,SKINTEK2,0
3,8,54,0,-,-,SKINTEK2,0
3,8,136,0,SKINTEK2,-,-,0
3,8,0,0,-,-,-,7
3,8,40,0,-,-,SKINTEK2,0
3,8,122,0,-,-,SKINTEK2,0
3,8,204,0,SKINTEK2,-,-,0
3,8,0,0,-,-,-,9
3,8,0,0,-,-,support3,11
3,8,0,0,MARBFAC2,-,-,11
3,8,0,0,-,-,-,12
3,8,0,0,-,-,support3,11
3,8,0,0,-,-,support3,7
3,8,0,0,MARBFAC2,-,-,7
3,8,0,0,-,-,-,8
3,8,0,0,-,-,support3,7
3,8,0,0,-,-,support3,9
3,8,0,0,MARBFAC2,-,-,9
3,8,0,0,-,-,-,10
3,8,0,0,-,-,support3,9
3,8,0,0,-,-,support3,13
3,8,0,0,MARBFAC2,-,-,13
3,8,0,0,-,-,-,14
3,8,0,0,-,-,support3,13
3,8,0,0,-,-,doortrak,12
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,doortrak,14
3,8,0,0,-,-,doortrak,14
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,doortrak,10
3,8,0,0,-,-,doortrak,8
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,doortrak,12
3,8,0,0,MARBFAC3,-,-,6
3,8,0,0,-,-,-,12
3,8,0,0,MARBFAC3,-,-,6
3,8,0,0,-,-,-,14
3,8,0,0,MARBFAC3,-,-,6
3,8,0,0,-,-,-,10
3,8,0,0,MARBFAC3,-,-,6
3,8,0,0,-,-,-,8
3,8,0,0,-,-,doortrak,8
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,TEKWALL4,6
3,8,0,0,-,-,doortrak,10
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,5
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,4
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,3
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,3
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,3
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,4
3,8,0,0,-,MARBLOD1,-,0
3,8,0,0,-,-,-,5
3,8,0,0,-,MARBLE1,-,4
3,8,0,0,-,-,-,5
3,8,0,0,-,MARBLE1,-,3
3,8,0,0,-,-,-,4
