episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
2,9,15,0,-,-,SP_ROCK1,17
2,9,79,0,-,-,SP_ROCK1,17
2,9,5,0,-,-,SP_ROCK1,17
2,9,96,0,-,-,SP_ROCK1,17
2,9,32,0,-,-,SP_ROCK1,17
2,9,106,0,-,-,SP_ROCK1,17
2,9,123,0,-,-,SP_ROCK1,17
2,9,69,0,-,-,SP_ROCK1,17
2,9,5,0,-,-,SP_ROCK1,17
2,9,96,0,-,-,SP_ROCK1,17
2,9,111,0,-,-,SP_ROCK1,17
2,9,47,0,-,-,SP_ROCK1,17
2,9,101,0,-,-,SP_ROCK1,17
2,9,37,0,-,-,SP_ROCK1,17
2,9,54,0,-,-,SP_ROCK1,17
2,9,71,0,-,-,SP_ROCK1,17
2,9,7,0,-,-,SP_ROCK1,17
2,9,61,0,-,-,SP_ROCK1,17
2,9,125,0,-,-,SP_ROCK1,17
2,9,12,0,-,-,SP_ROCK1,17
2,9,103,0,-,-,SP_ROCK1,17
2,9,39,0,-,-,SP_ROCK1,17
2,9,113,0,-,-,SP_ROCK1,17
2,9,2,0,-,-,SP_ROCK1,17
2,9,76,0,-,-,SP_ROCK1,17
2,9,12,0,-,-,SP_ROCK1,17
2,9,103,0,-,-,SP_ROCK1,17
2,9,118,0,-,-,SP_ROCK1,17
2,9,54,0,-,-,SP_ROCK1,17
2,9,108,0,-,-,SP_ROCK1,17
2,9,44,0,-,-,SP_ROCK1,17
2,9,79,0,-,-,SP_ROCK1,17
2,9,96,0,-,-,SP_ROCK1,17
2,9,86,0,-,-,SP_ROCK1,17
2,9,86,0,-,-,SP_ROCK1,17
2,9,22,0,-,-,SP_ROCK1,17
2,9,37,0,-,-,SP_ROCK1,17
2,9,0,0,-,-,SP_ROCK1,17
2,9,64,0,-,-,SP_ROCK1,17
2,9,10,0,-,-,SP_ROCK1,17
2,9,27,0,-,-,SP_ROCK1,17
2,9,101,0,-,-,SP_ROCK1,17
2,9,37,0,-,-,SP_ROCK1,17
2,9,0,0,-,-,SP_ROCK1,17
