episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,doorstop,74
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,METAL1,87
1,4,0,32,-,-,BROWNGRN,89
1,4,0,32,-,-,BROWNGRN,89
1,4,0,0,-,-,METAL1,88
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,71
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,TEKWALL5,122
1,4,0,0,-,-,compspan,122
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,compspan,123
1,4,0,0,-,-,compspan,123
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,TEKWALL5,123
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,BROWNGRN,93
1,4,0,0,-,-,BROWNGRN,84
1,4,0,0,-,-,BROWNGRN,82
1,4,0,0,-,-,BROWN1,108
1,4,0,0,-,-,STARTAN3,77
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,support2,85
1,4,0,0,-,-,support2,85
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,support2,85
1,4,0,0,-,-,BROWNGRN,85
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,BROWN1,6
1,4,0,0,-,-,support2,118
1,4,0,0,-,-,STONE2,118
1,4,0,0,-,-,STONE2,118
1,4,0,0,-,-,STONE2,118
1,4,0,0,-,-,STONE2,118
1,4,0,0,-,-,support2,118
1,4,0,0,BROWN1,-,-,6
