episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
1,1,0,0,-,-,DOOR3,30
1,1,0,0,-,-,LITE3,30
1,1,0,0,-,-,LITE3,30
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,48,-,-,BROWN1,29
1,1,0,0,-,-,BROWN1,28
1,1,0,0,-,-,BROWN1,28
1,1,0,48,-,-,BROWN1,29
1,1,0,0,-,-,BROWN1,29
1,1,0,0,-,-,BROWN1,27
1,1,0,0,-,-,BROWN1,27
1,1,0,80,-,-,BROWN1,28
1,1,0,48,-,-,BROWN1,29
1,1,0,0,-,-,BROWN1,28
1,1,0,0,-,-,BROWN1,28
1,1,0,48,-,-,BROWN1,29
1,1,0,0,-,-,BROWN1,29
1,1,0,80,-,-,BROWN1,28
1,1,0,0,-,-,BROWN1,27
1,1,0,0,-,-,BROWN1,27
1,1,0,0,STARTAN3,STARTAN3,-,27
1,1,0,0,-,-,-,3
1,1,0,0,-,-,STARTAN3,27
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,STARTAN3,STARTAN3,-,27
1,1,0,0,-,-,-,5
1,1,0,0,STARTAN3,STARTAN3,-,1
1,1,0,0,-,-,-,5
1,1,0,0,STARTAN3,STARTAN3,-,1
1,1,0,0,-,-,-,3
1,1,0,0,-,-,DOORSTOP,3
1,1,0,0,-,-,DOORSTOP,3
1,1,0,0,-,-,DOORSTOP,5
1,1,0,0,-,-,DOORSTOP,5
1,1,0,0,-,-,STARTAN3,1
1,1,0,0,-,-,STARTAN3,1
1,1,0,0,COMPUTE2,STEP6,-,28
1,1,0,0,-,-,-,29
1,1,0,0,STARTAN3,STEP6,-,27
1,1,0,0,-,-,-,29
1,1,0,0,STARTAN3,STEP6,-,27
1,1,0,0,-,-,-,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,1
1,1,0,0,-,-,BROWN144,11
1,1,0,0,-,-,BROWN144,11
1,1,0,0,STARTAN3,STARTAN3,-,29
1,1,0,0,-,-,-,30
1,1,0,0,STARTAN3,STEP6,-,27
1,1,0,0,-,-,-,28
1,1,0,0,STARTAN3,STEP6,-,27
1,1,0,0,-,-,-,28
1,1,0,0,STARTAN3,STEP6,-,27
1,1,0,0,-,-,-,28
1,1,0,0,COMPUTE2,STEP6,-,28
1,1,0,0,-,-,-,29
1,1,0,0,COMPUTE2,STEP6,-,28
1,1,0,0,-,-,-,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,-,-,STARTAN3,29
1,1,0,0,STARTAN3,STEP6,-,31
1,1,0,0,-,-,-,29
1,1,0,0,-,-,STARTAN3,31
1,1,0,0,-,-,STARTAN3,31
1,1,0,0,-,-,STARTAN3,31
1,1,0,0,-,-,SUPPORT2,31
1,1,0,0,-,-,SUPPORT2,31
1,1,0,0,-,-,STARTAN3,31
1,1,0,104,STARG3,-,-,32
1,1,0,0,-,-,-,31
1,1,0,0,-,-,DOORTRAK,31
1,1,0,0,-,-,DOORTRAK,31
1,1,0,0,-,-,STARG3,32
1,1,0,0,-,-,STARG3,32
1,1,0,0,-,-,STARG3,32
1,1,0,0,-,-,STARG3,32
1,1,0,0,-,-,STARG3,32
1,1,0,0,-,-,STARG3,32
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,48
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,39
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,38
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,37
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,34
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,33
1,1,0,0,STARTAN3,STEP6,-,32
1,1,0,0,-,-,-,33
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,33
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,34
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,37
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,38
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,39
1,1,0,0,STARTAN3,SLADWALL,-,32
1,1,0,0,-,-,-,48
1,1,0,0,STARTAN3,STEP6,-,39
1,1,0,0,-,-,-,48
1,1,0,0,STARTAN3,STEP6,-,38
1,1,0,0,-,-,-,39
1,1,0,0,STARTAN3,STEP6,-,37
1,1,0,0,-,-,-,38
1,1,0,0,STARTAN3,STEP6,-,34
1,1,0,0,-,-,-,37
1,1,0,0,STARTAN3,STEP6,-,33
1,1,0,0,-,-,-,34
1,1,0,0,STARG3,STARG3,-,48
1,1,0,0,-,-,-,47
1,1,0,0,STARG3,STARG3,-,32
1,1,0,0,-,-,-,47
1,1,0,0,-,-,STARG3,32
1,1,0,0,-,-,STARG3,32
1,1,0,0,STARG3,STARG3,-,32
1,1,0,0,-,-,-,47
1,1,4,0,-,-,SUPPORT2,47
1,1,0,0,-,-,STARG3,47
1,1,0,0,-,-,STARG3,47
1,1,4,0,-,-,SUPPORT2,47
1,1,0,0,-,-,STARTAN3,41
1,1,0,0,-,-,STARTAN3,41
1,1,0,0,-,-,DOORSTOP,43
1,1,0,0,-,-,DOORSTOP,43
1,1,0,0,-,-,DOORSTOP,46
1,1,0,0,-,-,DOORSTOP,46
1,1,0,0,-,-,DOORSTOP,45
