episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
3,2,0,0,-,-,ASHWALL,60
3,2,0,0,-,-,ASHWALL,61
3,2,0,0,-,-,ASHWALL,16
3,2,0,0,-,-,ASHWALL,18
3,2,0,0,-,-,ASHWALL,18
3,2,0,0,-,-,ASHWALL,18
3,2,0,0,-,-,ASHWALL,16
3,2,0,0,-,-,ASHWALL,14
3,2,0,0,-,-,ASHWALL,2
3,2,0,0,-,-,ASHWALL,5
3,2,0,0,ASHWALL,-,-,5
3,2,0,0,-,-,-,25
3,2,0,0,-,-,ASHWALL,5
3,2,0,0,-,-,ASHWALL,2
3,2,0,0,-,-,ASHWALL,0
3,2,0,0,-,-,ASHWALL,31
3,2,0,0,-,-,ASHWALL,27
3,2,0,0,-,-,SW1BLUE,27
3,2,0,0,-,-,ASHWALL,27
3,2,0,0,-,-,ASHWALL,27
3,2,0,0,-,-,ASHWALL,31
3,2,0,0,-,-,ASHWALL,31
3,2,0,0,-,-,ASHWALL,35
3,2,0,0,-,-,ASHWALL,36
3,2,0,0,-,-,ASHWALL,36
3,2,0,0,-,-,ASHWALL,36
3,2,0,0,-,-,ASHWALL,35
3,2,0,0,-,-,ASHWALL,31
3,2,0,0,-,-,ASHWALL,14
3,2,0,0,-,-,ASHWALL,56
3,2,0,0,-,-,ASHWALL,42
3,2,0,0,ASHWALL,-,-,42
3,2,0,0,-,-,-,43
3,2,0,0,-,-,ASHWALL,42
3,2,0,0,-,-,ASHWALL,56
3,2,0,0,-,-,ASHWALL,14
3,2,0,0,-,-,ASHWALL,61
3,2,0,0,-,-,ASHWALL,60
3,2,0,0,-,-,ASHWALL,60
3,2,0,0,-,SP_ROCK1,-,60
3,2,0,0,-,-,-,62
3,2,0,0,-,-,ASHWALL,62
3,2,0,0,-,-,ASHWALL,63
3,2,0,0,-,-,ASHWALL,64
3,2,0,0,-,SP_ROCK1,-,64
3,2,0,0,-,-,-,65
3,2,0,0,-,-,ASHWALL,64
3,2,0,0,-,-,ASHWALL,63
3,2,0,0,-,-,ASHWALL,62
3,2,0,0,-,SP_ROCK1,-,62
3,2,0,0,-,-,-,63
3,2,0,0,-,SP_ROCK1,-,63
3,2,0,0,-,-,-,64
3,2,0,0,-,-,ASHWALL,65
3,2,0,0,-,-,ASHWALL,65
3,2,0,0,-,-,ASHWALL,65
3,2,0,0,-,-,ashwall,60
3,2,0,0,-,-,ashwall,60
3,2,0,0,-,-,ashwall,60
3,2,0,0,-,-,ASHWALL,60
3,2,0,0,-,-,ASHWALL,60
3,2,112,0,-,-,SP_ROCK1,60
3,2,63,0,-,-,SP_ROCK1,60
3,2,53,0,-,-,SP_ROCK1,60
3,2,117,0,-,-,SP_ROCK1,60
3,2,64,0,-,-,SP_ROCK1,60
3,2,0,0,-,-,SP_ROCK1,61
3,2,0,0,-,-,ASHWALL,60
3,2,106,0,-,-,SP_ROCK1,61
3,2,82,0,-,-,SP_ROCK1,61
3,2,58,0,-,-,SP_ROCK1,60
3,2,0,0,-,-,SP_ROCK1,60
3,2,64,0,-,-,SP_ROCK1,60
3,2,79,0,-,-,SP_ROCK1,61
3,2,47,0,-,-,SP_ROCK1,61
3,2,54,0,-,-,SP_ROCK1,61
3,2,6,0,-,-,SP_ROCK1,61
3,2,92,0,-,-,SP_ROCK1,61
3,2,0,0,-,-,SP_ROCK1,60
3,2,42,0,-,-,SP_ROCK1,61
3,2,85,0,-,-,SP_ROCK1,60
3,2,95,0,-,-,SP_ROCK1,60
3,2,31,0,-,-,SP_ROCK1,60
3,2,94,0,-,-,SP_ROCK1,60
3,2,107,0,-,-,SP_ROCK1,61
3,2,0,0,-,-,SP_ROCK1,61
3,2,62,0,-,-,SP_ROCK1,60
3,2,21,0,-,-,SP_ROCK2,60
3,2,41,0,-,-,SP_ROCK2,60
3,2,65,0,-,-,SP_ROCK2,60
3,2,77,0,-,-,SP_ROCK2,60
3,2,46,0,-,-,SP_ROCK2,60
3,2,61,0,-,-,SP_ROCK2,60
3,2,59,0,-,-,SP_ROCK2,60
3,2,80,0,-,-,SP_ROCK2,60
3,2,0,0,-,-,SP_ROCK2,60
3,2,101,0,-,-,SP_ROCK2,60
3,2,87,0,-,-,SP_ROCK2,60
3,2,71,0,-,-,SP_ROCK2,60
3,2,119,0,-,-,SP_ROCK2,60
3,2,109,0,-,-,SP_ROCK2,60
3,2,29,0,-,-,SP_ROCK2,60
3,2,97,0,-,-,SP_ROCK1,61
3,2,41,0,-,-,SP_ROCK1,61
3,2,102,0,-,-,SP_ROCK1,61
3,2,110,0,-,-,SP_ROCK1,61
3,2,73,0,-,-,SP_ROCK1,61
3,2,96,0,-,-,SP_ROCK1,61
3,2,48,0,-,-,SP_ROCK1,61
3,2,96,0,-,-,SP_ROCK1,61
3,2,83,0,-,-,SP_ROCK1,61
3,2,6,0,-,-,SP_ROCK1,61
