episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
2,5,0,0,-,-,WOOD1,53
2,5,0,0,-,-,WOOD1,53
2,5,0,0,-,-,WOOD1,53
2,5,0,0,-,-,WOOD1,53
2,5,0,0,-,-,WOOD1,150
2,5,0,0,-,-,WOOD1,150
2,5,104,0,-,-,GSTVINE2,71
2,5,104,0,-,-,GSTVINE2,71
2,5,0,0,-,-,GSTONE1,76
2,5,0,0,-,-,wood1,75
2,5,0,0,-,-,GSTONE1,76
2,5,0,0,-,-,wood1,75
2,5,0,0,-,-,DOORTRAK,77
2,5,0,0,-,-,DOORTRAK,77
2,5,0,0,SW1WOOD,-,-,75
2,5,0,0,-,-,-,77
2,5,0,0,-,GSTVINE2,-,71
2,5,0,0,-,-,-,178
2,5,0,0,-,GSTVINE2,-,71
2,5,0,0,-,-,-,73
2,5,0,0,-,-,GSTVINE2,71
2,5,0,0,-,-,GSTVINE2,71
2,5,128,0,-,-,GSTVINE2,71
2,5,8,64,-,-,WOOD4,105
2,5,32,64,-,-,WOOD4,105
2,5,56,64,-,-,WOOD4,105
2,5,16,64,-,-,WOOD4,105
2,5,40,64,-,-,WOOD4,105
2,5,0,64,-,-,WOOD4,105
2,5,24,64,-,-,WOOD4,105
2,5,48,64,-,-,WOOD4,105
2,5,0,0,-,GSTVINE2,-,71
2,5,0,0,-,-,-,178
2,5,0,0,-,GSTVINE2,-,71
2,5,0,0,-,-,-,178
2,5,0,0,-,GSTVINE2,-,71
2,5,0,0,-,-,-,73
2,5,0,0,-,GSTVINE2,-,71
2,5,0,0,-,-,-,73
2,5,0,0,-,-,support3,198
2,5,0,0,-,-,support3,92
2,5,40,0,-,-,GSTVINE2,71
2,5,192,0,-,-,GSTVINE2,177
2,5,0,0,-,-,GSTVINE2,71
2,5,128,0,-,-,GSTVINE2,72
2,5,0,0,-,-,GSTVINE2,71
2,5,0,0,-,-,GSTVINE2,71
2,5,136,0,-,-,WOOD5,17
2,5,229,0,-,-,WOOD5,18
2,5,109,0,-,-,WOOD5,19
2,5,202,0,-,-,WOOD5,21
2,5,218,0,-,-,WOOD5,12
2,5,42,0,-,-,WOOD5,13
2,5,135,0,-,-,WOOD5,14
