episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
1,3,0,0,-,-,STARTAN3,62
1,3,0,0,-,-,STARTAN3,62
1,3,0,0,-,-,DOORSTOP,62
1,3,0,0,-,-,DOOR3,62
1,3,0,0,-,-,DOORSTOP,62
1,3,0,0,BROWN96,BROWNGRN,BRNSMALC,68
1,3,0,0,-,-,BRNSMALC,67
1,3,0,0,-,-,BROWN96,65
1,3,0,0,-,-,BROWN96,65
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,68
1,3,0,0,-,-,BROWN96,68
1,3,0,0,-,-,BROWN96,67
1,3,0,0,BROWN96,BROWNGRN,BRNSMALC,65
1,3,0,0,-,-,BRNSMALC,67
1,3,0,0,BROWN96,BROWNGRN,BRNSMALC,68
1,3,0,0,-,-,BRNSMALC,67
1,3,0,0,BROWN96,BROWNGRN,BRNSMALC,68
1,3,0,0,-,-,BRNSMALC,67
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,68
1,3,0,0,-,-,BROWN96,68
1,3,0,0,-,-,BROWN96,65
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,67
1,3,0,0,-,-,BROWN96,65
1,3,0,0,-,-,BROWN96,65
1,3,0,0,-,-,BROWN96,65
1,3,0,0,-,-,BROWN96,68
1,3,0,0,-,-,BROWN96,68
1,3,0,0,-,-,STARTAN3,67
1,3,0,0,-,-,STARTAN3,67
1,3,0,0,BROWN96,BROWNGRN,BRNSMALC,65
1,3,0,0,-,-,BRNSMALC,67
1,3,0,0,BROWN96,BROWNGRN,BRNSMALC,65
1,3,0,0,-,-,BRNSMALC,67
1,3,0,0,-,-,STARTAN3,67
1,3,0,0,-,-,STARTAN3,67
1,3,0,0,-,-,STARTAN3,67
1,3,48,0,METAL1,METAL1,-,66
1,3,0,0,-,-,-,51
1,3,0,0,-,-,METAL1,65
1,3,144,0,-,-,METAL1,68
1,3,0,0,-,-,STARTAN3,67
1,3,0,0,-,-,COMPUTE3,51
1,3,0,0,-,-,COMPUTE3,51
1,3,0,0,-,-,TEKWALL1,52
1,3,0,0,-,-,TEKWALL5,32
1,3,56,0,TEKWALL5,TEKWALL5,-,32
1,3,0,0,-,-,-,34
1,3,56,0,TEKWALL5,TEKWALL5,-,32
1,3,0,0,-,-,-,34
1,3,0,0,TEKWALL1,TEKWALL1,-,52
1,3,0,0,-,-,-,55
1,3,0,0,-,-,TEKWALL5,32
1,3,0,0,-,-,TEKWALL5,32
1,3,56,0,TEKWALL5,TEKWALL5,-,32
1,3,0,0,-,-,-,33
1,3,56,0,TEKWALL5,TEKWALL5,-,32
1,3,0,0,-,-,-,33
1,3,0,0,-,-,TEKWALL5,32
1,3,0,0,-,-,METAL1,68
1,3,0,0,-,-,METAL1,65
1,3,0,0,METAL1,METAL1,-,51
1,3,0,0,TEKWALL5,METAL1,-,52
1,3,0,0,-,-,DOORTRAK,53
1,3,0,0,-,-,DOORTRAK,53
1,3,0,0,TEKWALL4,TEKWALL4,-,52
1,3,0,0,-,-,-,53
1,3,0,0,TEKWALL4,TEKWALL4,-,32
1,3,0,0,-,-,-,53
1,3,0,0,-,-,TEKWALL5,32
1,3,0,0,-,-,TEKWALL5,32
1,3,0,0,TEKWALL4,TEKWALL4,-,52
1,3,0,0,-,-,-,52
1,3,0,0,-,-,DOORTRAK,55
1,3,0,0,-,-,DOORTRAK,55
1,3,0,0,-,-,TEKWALL5,54
1,3,0,0,-,-,TEKWALL5,54
1,3,0,0,-,-,TEKWALL5,54
1,3,0,0,TEKWALL5,-,-,54
1,3,0,0,-,-,-,55
1,3,0,0,-,-,TEKWALL5,34
1,3,0,0,-,-,TEKWALL5,33
1,3,0,0,TEKWALL5,TEKWALL5,-,31
1,3,0,0,-,-,-,33
1,3,0,0,TEKWALL5,TEKWALL5,-,31
1,3,0,0,-,-,-,33
1,3,0,0,-,-,TEKWALL5,31
1,3,0,0,TEKWALL5,TEKWALL5,-,31
1,3,0,0,-,-,-,34
1,3,0,0,TEKWALL5,TEKWALL5,-,31
1,3,0,0,-,-,-,34
1,3,0,0,-,-,LITE4,31
