episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
1,8,0,0,-,-,STONE2,10
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,2
1,8,0,0,-,-,STONE2,2
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,1
1,8,0,0,-,-,STONE2,10
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,NUKE24,-,0
1,8,0,0,-,-,-,1
1,8,0,0,-,-,STONE2,5
1,8,32,0,-,-,STONE2,4
1,8,64,0,-,-,STONE2,17
1,8,96,0,-,-,STONE2,16
1,8,0,0,-,-,STONE2,15
1,8,32,0,-,-,STONE2,14
1,8,64,0,-,-,STONE2,13
1,8,96,0,-,-,STONE2,12
1,8,0,0,-,-,STONE2,11
1,8,32,0,-,-,STONE2,23
1,8,64,0,-,-,STONE2,22
1,8,96,0,-,-,STONE2,19
1,8,0,0,-,-,STONE2,19
1,8,32,8,STONE3,-,-,22
1,8,0,0,-,-,-,25
1,8,96,0,-,-,STONE2,11
1,8,0,0,-,-,STONE2,12
1,8,32,0,-,-,STONE2,13
1,8,64,0,-,-,STONE2,14
1,8,96,0,-,-,STONE2,15
1,8,0,0,-,-,STONE2,16
1,8,32,0,-,-,STONE2,17
1,8,64,0,-,-,STONE2,4
1,8,96,0,-,-,STONE2,5
1,8,6,0,-,-,SUPPORT2,18
1,8,6,0,-,-,SUPPORT2,18
1,8,0,0,-,STONE2,-,8
1,8,0,0,STONE2,STONE2,-,10
1,8,0,0,STONE2,STONE2,-,1
1,8,0,0,STONE2,STONE2,-,2
1,8,0,0,-,-,STONE2,3
1,8,0,0,-,-,STONE2,3
1,8,0,0,-,-,STONE2,3
1,8,0,0,STONE2,STONE2,-,2
1,8,0,0,STONE2,STONE2,-,3
1,8,0,0,-,-,STONE2,9
1,8,0,0,-,-,STONE2,9
1,8,0,0,-,-,STONE2,9
1,8,0,0,-,-,METAL1,32
1,8,0,0,-,-,METAL1,32
1,8,32,0,-,-,METAL1,32
1,8,0,0,-,-,METAL1,32
1,8,0,0,STONE2,STEP2,-,5
1,8,0,0,-,-,-,1
1,8,0,0,STONE2,STEP2,-,4
1,8,0,0,-,-,-,5
1,8,0,0,STONE2,STEP2,-,17
1,8,0,0,-,-,-,4
1,8,0,0,STONE2,STEP2,-,16
1,8,0,0,-,-,-,17
1,8,0,0,STONE2,STEP2,-,15
1,8,0,0,-,-,-,16
1,8,0,0,STONE2,STEP2,-,14
1,8,0,0,-,-,-,15
1,8,0,0,STONE2,STEP2,-,13
1,8,0,0,-,-,-,14
1,8,0,0,STONE2,STEP2,-,12
1,8,0,0,-,-,-,13
1,8,0,0,STONE2,STEP2,-,11
1,8,0,0,-,-,-,12
1,8,0,0,STONE2,STEP2,-,23
1,8,0,0,-,-,-,11
1,8,0,0,STONE2,STEP2,-,22
