episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,STARTAN3,-,-,51
1,7,0,0,-,-,-,63
1,7,0,0,STARTAN3,-,-,51
1,7,0,0,-,-,-,45
1,7,0,0,STARTAN3,-,-,51
1,7,0,0,-,-,-,49
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,STARTAN3,STARTAN3,-,45
1,7,0,0,-,-,-,46
1,7,0,0,STARTAN3,STARTAN3,-,49
1,7,0,0,-,-,-,50
1,7,0,0,STARTAN3,STARTAN3,-,51
1,7,0,0,-,-,-,53
1,7,0,0,STARTAN3,STARTAN3,-,51
1,7,0,0,-,-,-,53
1,7,0,0,-,-,STARTAN3,49
1,7,0,0,-,-,STARTAN3,45
1,7,84,120,-,-,STARTAN3,12
1,7,0,120,-,-,STARTAN3,12
1,7,0,0,STARTAN3,STARTAN3,-,12
1,7,0,0,-,-,-,50
1,7,0,0,STARTAN3,STARTAN3,-,12
1,7,0,0,-,-,-,46
1,7,0,0,-,-,DOORSTOP,46
1,7,0,0,-,-,DOORSTOP,50
1,7,0,0,-,-,DOORSTOP,50
1,7,0,0,-,-,DOORSTOP,46
1,7,0,0,-,-,STARTAN3,45
1,7,0,0,-,-,STARTAN3,12
1,7,0,0,-,-,STARTAN3,49
1,7,0,0,-,-,STARTAN3,12
1,7,0,0,STARTAN3,-,-,49
1,7,0,0,-,-,-,52
1,7,0,0,-,-,STARTAN3,45
1,7,224,0,-,-,STARTAN3,12
1,7,0,0,-,-,STARTAN3,12
1,7,0,0,STARTAN3,STEP6,-,59
1,7,0,0,STARTAN3,-,-,12
1,7,68,0,-,-,STARTAN3,59
1,7,52,0,-,-,STARTAN3,58
1,7,36,0,-,-,STARTAN3,57
1,7,20,0,-,-,STARTAN3,56
1,7,0,0,-,-,STARTAN3,55
1,7,16,0,-,-,STARTAN3,59
1,7,32,0,-,-,STARTAN3,58
1,7,48,0,-,-,STARTAN3,57
1,7,64,0,-,-,STARTAN3,56
1,7,82,0,-,-,STARTAN3,55
1,7,0,0,GRAYTALL,STEP6,-,58
1,7,0,0,-,-,-,59
1,7,0,0,GRAYTALL,STEP6,-,57
1,7,0,0,-,-,-,58
1,7,0,0,GRAYTALL,STEP6,-,56
1,7,0,0,-,-,-,57
1,7,0,0,GRAYTALL,STEP6,-,55
1,7,0,0,-,-,-,56
1,7,0,0,GRAYTALL,STEP6,-,54
1,7,0,0,-,-,-,55
1,7,4,0,-,-,SUPPORT2,54
1,7,4,0,-,-,SUPPORT2,54
1,7,0,0,GRAYTALL,STEP6,-,53
1,7,0,0,-,-,-,54
1,7,0,0,-,-,LITEBLU3,63
1,7,0,0,-,-,LITEBLU3,63
1,7,0,0,GRAYTALL,-,-,63
1,7,0,0,-,-,-,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,-,STARTAN3,64
1,7,0,0,-,-,STARTAN3,64
1,7,0,0,-,-,STARTAN3,64
1,7,0,0,-,-,STARTAN3,64
1,7,0,0,-,-,LITEBLU2,13
1,7,0,0,STARTAN3,STARTAN3,-,13
1,7,0,0,-,-,-,14
1,7,0,0,-,-,STARTAN3,13
1,7,0,0,-,STEP6,-,11
1,7,0,0,STARTAN3,-,-,12
1,7,0,0,-,STEP6,-,10
1,7,0,0,STARTAN3,-,-,11
